judul,link,portal_berita,sentimen_prediksi,confidence,label_manual,text_berita_clean
Jungle Padel Surabaya Akan Gelar Turnamen Skala Besar pada April 2026 - Surya.co.id,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOS2J5RnpPZW5jUDN0QktocXJIVEVBeVlYc2xLRnlQdTI3enBnekJGTHJQUndkdTJabWREd05XU0dtTHRmVE1WdmkwX1FlQ2JNR3BfMjFRaUd4MU0yM2t6d2NsZW9oYVcxTGZPbkhjeFZNTm5ES1VLTmcxNTI3dHd3Q0dUV0NVeG9WUUtFalFJNlNTbnZLX251NllGWW1zeEN3QU5pNElYMEJjWlRzMmk4bkVuVG1wcTNlQktNaktkb21Edw?oc=5,Surya.co.id,Netral,0.9883605241775513,netral,jungle padel surabaya gelar turnamen skala april 2026 surya co id
27 Lapangan Padel di Jaktim Tak Memiliki Izin Sesuai - MetroTVNews.com,https://news.google.com/rss/articles/CBMimgFBVV95cUxOdE1QTHRMSW1abnhfcFI1Y2NuYWJpcTE2MGhGdERRS3JEQjloYjZHODhVRW40eG5yZU5CQjhYQjdkdG1JaHYwRFZrdW9RUTlJUUJQc3NqM0pBYTBKTUx1SUVIZG1WRXhkUHc4d3hPSUdvRlNMSzVlcnRRU2ZZZHk4WkY2bkdfQWp1R3o4SF9GVkVXdG1OLTR5YjNB?oc=5,MetroTVNews.com,Negatif,0.9991063475608826,netral,27 lapang padel jaktim metrotvnews com
Rezky Aditya dan Citra Kirana Jadikan Padel Sebagai Quality Time,https://hot.detik.com/celeb/d-7910179/rezky-aditya-dan-citra-kirana-jadikan-padel-sebagai-quality-time,Detik.com,Positif,0.9987762570381165,positif,pasang selebriti rezky aditya citra kirana jatuh hati olahraga padel olahraga raket daun kalang selebritas cerita seru main padel quality time iya ajar nih rezky aditya temu jagakarsa jakarta sabtu 10 5 2025 citra kirana jajal padel rasa seru sebenernya main 2 sih si padel emang nge-hype banget kan kayak udah coba yuk sebenernya basic-nya udah tenis pas padel-kan lapang banding tenis udah enggak udah balikin bola bilang jago mah sebenernya ajar cik sapa akrab sangka golong mula hasil sabet gelar juara kompetisi selebriti alhamdulillah neng sih neng cik briefing strategi timpal rezky cinta padel bawa rumah rencana ikut kompetisi sih iya sih suka olahraga pas padel diajakin turnamen tuh nyari lapang coaching main match pasang gitu cerita cik padel sarana sama positif pasang quality time iya sih iya banget sih quality time olahraga nggak sih positif alhamdulillah cik rezky main padel manfaat fisik mental seger aja sehat iya buang kalori sambung cik tarik ikut tagih emang ikut fomo iya ikut fomo lama tuh enak seru gitu rezky pas main tenis tuh nggak tenis sulit kan pas main padel temen-temen main bareng seru cik kompak main cik sebut butuh kompak sabar pasutri iya tipsnya mah kayak antem lapang gitu emang bola out bola masuk udah senyumin aja senyumin aja tutup cik senyum
"Rekomendasi Lapangan Padel Terbaik di Semarang: Fasilitas Lengkap, Nyaman, dan Cocok untuk Semua Level - BeritaSatu.com",https://news.google.com/rss/articles/CBMi6wFBVV95cUxPWDNBQmNBMHEtMk9xRVpGVi1rTkxCOTREUHotTUxfUTZVUUJwaE90UVZWTmh4QVVESHViempJMEI1S0xIYlU2Vkt0RDlSVFROaTA4eGI3eEViVzh3cU11UUV6MkhSMmRUYmNYWThGQTBSaklLMFdwNFVBS2JSTW1hWEFVXzc3WDRIbldTR2xKWjdVNF8yQkxsVXR3T0NHWGFWWDdfMmU4X0J4bTAxMzNxZTRjYXNJWmtUQ2YybFBZSkx3LVNOVTBQQnNDSExFZW9mNHBXRWtncVZwUy0wNHVMUWRaQmdVaFpqZmlj?oc=5,BeritaSatu.com,Positif,0.9991022348403931,netral,rekomendasi lapang padel semarang fasilitas lengkap level beritasatu com
"7 Lapangan Padel di BSD, Lengkap dengan Fasilitas dan Harganya - Popbela.com",https://news.google.com/rss/articles/CBMihwFBVV95cUxOZmQxZ3BrLTFMTk1VemNNb0lJcUgtZWZ6bGE3cktGRmR6bklEOVpVZVU1S09VVVB2d3BCTTFFNUtWTS04cDJQYi1YX0ZnMG1kZjdSWm9fVXlaWFVEbU8wenpXWmRVakNJVW9PdHh2NDVqV2R6dFY1ZjhCV2dWYUJMTGg1MWlWMzTSAYwBQVVfeXFMTTEyU2dGYW9QOUFvNTR1ZGhXXzNKY1hrR3FlSXJGbUg0RXJlNGY5UlZHNkRIdVRIdTc0c0toZVRPUldxMFhLd044V2h0czBBcTRjMHJhUXNTX1JkRDhpaVRXSTcyNmNJX1k5UjdlV2s5czdhbFFLQl9Tc05XeGFmM2tmR1Y3cXFEWXhYT1U?oc=5,Popbela.com,Netral,0.9997424483299255,netral,7 lapang padel bsd lengkap fasilitas harga popbela com
Makin Rame! Kumpul Lagi Bareng Komunitas Padel Hits Jakarta di Padel Connect,https://sport.detik.com/sportstyle/d-8132567/makin-rame-kumpul-lagi-bareng-komunitas-padel-hits-jakarta-di-padel-connect,Detik.com,Positif,0.9998962879180908,positif,olahraga padel populer habis senang sehat ajar penuh energi hadir seru lapang padel tren jakarta booming kalang komunitas olahraga main padel buka sempat jalin teman rasa atmosfer kompetitif fun detikevent ada event padel padel connect kali sukses cipta turnamen seru komunitas lewat seru event hadir komunitas padel populer jakarta manfaat sempat ajang panas rasa seru kompetisi komunitas padel hits lupa nanti turnamen padel seru kompetitif sembah detikevent gelar
"Ultah ke-36, HDCI Jatim Gelar Open Turnamen Padel dengan Total Hadiah Rp 170 Juta - Jatimtimes",https://news.google.com/rss/articles/CBMi3wFBVV95cUxOV1FsMXJOcS1JblJnd19rams3ZXBPa3F1VC02aVJCNmJRZVhVRHg3ekxkUFVnaUdFSnhqTWJ5U1lVOVRYWWxjNUZwcHV0RHhyaFR2bTZFbk5weHE4eFFEdkxtYXlvWjF4RFdodHZTMndkWlhvVzVzbGdlb0xtZ093MEQ2bkZMT3VJZ25vU1prZDl6REdJZElHM3VRMFl4X3E0M2FFcnVUX09aU2ZSUGhwZTliTmpYZ2pCYl9mUG1mRktYbzE4M2hZcnpZMEsyQ1RSak41VVYwQ2k3a1VXWlFV0gHfAUFVX3lxTE5XUWwxck5xLUluUmd3X2tqazdlcE9rcXVULTZpUkI2YlFlWFVEeDd6TGRQVWdpR0VKeGpNYnlTWVU5VFhZbGM1RnBwdXREeHJoVHZtNkVuTnB4cTh4UUR2TG1heW9aMXhEV2h0dlMyd2RaWG9XNXNsZ2VvTG1nT3cwRDZuRkxPdUlnbm9TWmtkOXpER0lkSUczdVEwWXhfcTQzYUVydVRfT1pTZlJQaHBlOWJOalhnakJiX2ZQbWZGS1hvMTgzaFlyelkwSzJDVFJqTjVVVjBDaTdrVVdaUVU?oc=5,Jatimtimes,Positif,0.999763548374176,netral,ultah ke-36 hdci jatim gelar open turnamen padel total hadiah 170 juta jatimtimes
"Kota Gorontalo bakal Miliki Lapangan Padel, Dibangun Tahun Ini, Upaya Dongkrak PAD - Gorontalopost.co.id",https://news.google.com/rss/articles/CBMivAFBVV95cUxNWW5HWXh4N0JPSDk0elh1c3lXYkZHUUZXVXM5UEF2dFFtc3lPUW5hWEJXemFmcHhWa0dpdHZ0Q0pGSFBrZF9ySnNWcUxfUTdFZ2hKaFNFMzhSX1JyeEZDYXZNVE9NQ05mVVRULTZMSmt2cldZQTNsaFpWR0ZnY2dqT2hhNjJUWW96ak9qNHJueG00MmREU0FDTDNQNW0zRTFoeEt6TVRzSEZTQWZod241Y082UldLVlUzTVBfSA?oc=5,Gorontalopost.co.id,Positif,0.9976441264152527,netral,gorontalo milik lapang padel bangun upaya dongkrak pad gorontalopost co id
"Beyond Open 2025 Diikuti Ratusan Peserta, Gabungkan Kompetisi Padel dan Gaya Hidup Urban - Tabloidbintang.com",https://news.google.com/rss/articles/CBMi0gFBVV95cUxQZFg4UEU5ckxtdGJReHRHY2RXRGhUUFR0X2FmUFdINC1XejBLd2RTZ3R0SDhDLTVJMDlIaUw2UnlWVFhSQW14ODVNWThXbXE2OUQ1S1NtWmNrWGRrOXBzekpZelVwSjRGUVV3cmNEbmM3cWRfZ3hKS3pJamotYWYzWFZaOHVtRnVjNWxNS1NGMEJwNmotZTFyTjBQSzV4RHdmOEp4cU45NGh4SDBqTHg0Z2ZOTEhEVTQwUDRuY2xOdUc3dmt6OHpZV3lTUjJ4bkVzMFHSAdcBQVVfeXFMTnpQSHJiM1BySGVuOUkyNjYxMGRla2piVEpnYllrR2o2YmFFSE9VQTdHdnU1dWdBdzcyZVJ4OXZTY2lNYm4tU1JSTnZtTWZNbTNLd3g0QmQ5MXVUQ0lGMExXMWJZRmw3M0p2OVB2R0lvTjBOZnlIQ3RzT3g3Q2JPOG1XTjJOaTRvbC0xaW9SeWFTQV9Sck96TlJST1JzamtvbGxyS1lIRzZXcEc1dnpma21meThqOURfU2lmYzQtREV3cUt6NldoMXlKNkFUaUphUHNUSm1LMkk?oc=5,Tabloidbintang.com,Positif,0.9986823201179504,netral,beyond open 2025 ikut ratus serta gabung kompetisi padel urban tabloidbintang com
PPRO Bangun Lapangan Padel Sports Club di Grand Kamala Lagoon - JPNN.com,https://news.google.com/rss/articles/CBMikAFBVV95cUxNYmJ5aVhGM3d3S1BYR3FpRVVydXpWejZaeHZfSlpXUkVQWEp6T2FtTjJ2Tkk1cWU0aHhuMHZ0ZFE1SFVrTmwxUXo5LU1uZWtUc3FuRFdtMEtFT1h4ejRTUWNZT3hKVlhvNmlab090VHpFV0hhZVdrcjZfU0xVNjBMU2sxQzYzZ1dyNEpJYWdTRHbSAZMBQVVfeXFMTW1wUmpYb2dJTllfeXNfXzlqTHFYNzV3ZTY2NDlDR0JSal91a2dIa19FUEQ1amdVbTZJbVNUei1USy04LTh3VjNJTWEza184SG93b0EtV19NazNSN1VQeHlRdXp5bXd0dURJOUkzcm4wQWZjMUdYREpPanhZdjE5VU83QVpIRTVoak1qMmVLVUtYMXRj?oc=5,JPNN.com,Netral,0.9997865557670593,netral,ppro bangun lapang padel sports club grand kamala lagoon jpnn com
"Dari Padel ke Pickleball, Kesalahan Pesan Lapangan Membawa Petualangan - Kompas.id",https://news.google.com/rss/articles/CBMioAFBVV95cUxOYkl1akZZTG90Zk90eWhRMXlVXzdGNmJfTWlKaEFweEt1cTlTZlpUa2hmRDF5MW5vOWFQeWE0YVE1YXlncGVNZW0tNTNmdEZrQ2pEN2xHMGFZZFRvM3l5RzRublNWSm1hX25xeGZIdHUyYld3cnc4MVRTUGhFd2pqZlVaSnJVQ0l3SG9xRmdqbDhncTk3TXFCbE5nVlFGUkk0?oc=5,Kompas.id,Netral,0.997150719165802,netral,padel pickleball salah pesan lapang bawa tualang kompas id
Pemprov Jakarta Larang Pembangunan Lapangan Padel Baru di Zona Perumahan - MetroTVNews.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxOQ3NYLUhLM0czQnZlQ0NoM3FCUVFLZm00Ymg0bW5kWHlNWm9LS3ltMndHZ1hGX3p6V19lV25uSEZMNm9xWWNqcGljcFVmc2VFeDVYemhrbUV2a2xZQWxuaFNEY2llTUs4Sm9LUWFySkw1VGJ3SUw2Vm5xR1pZMzA2S3dGWDM1V0R0VUhndHZnVVJxbFN0bUFrMUNVNkNWY2NnQjJCaEotOTVNM1FpSVVmNW5tZDg?oc=5,MetroTVNews.com,Negatif,0.9995380640029907,netral,pemprov jakarta larang bangun lapang padel zona rumah metrotvnews com
"Buka Turnamen Padel di Semarang, Ini Pesan Ketua KONI Jateng - Halo Semarang",https://news.google.com/rss/articles/CBMijAFBVV95cUxPS1lDMDI4ejB5R3d6Vk1LVkh4U21GeVZPSUk1X3JFQW5MUmI1cFRyQVEtUkhxRk9GbHM2bXZEY2xBWUtxdEFyNzFpVlVDWkRWTWxKNnVNdHNVQURQSklQcEJrN0NwMGdBTHViUHA4dWEySTFqbkY1MFdOTWlpSjRlUE9OWU91VWdkRGFUYg?oc=5,Halo Semarang,Netral,0.9998852014541626,netral,buka turnamen padel semarang pesan ketua koni jateng halo semarang
Sebanyak 185 Lapangan Padel Di Jakarta Tidak Punya Izin PBG - Validnews,https://news.google.com/rss/articles/CBMijgFBVV95cUxQNVd1S21ONl8zWEhHM0dBaGhvTEd3RnpUZXAyMVp5LUlmUmg0RkhWWUVMS01DdnJlNlhUSjZTQ3k2Q040Z3VCdElfU1lMRWNhSjJqYnFMa2tJLXVDY0xSamNOcEdDczVZazBtOGxGaUNiWnBoQXFsREwyLTFRVlNSa29LakpkLTItQlZyd1FB?oc=5,Validnews,Negatif,0.9672755002975464,netral,185 lapang padel jakarta pbg validnews
"Golkar Buka Lapangan Padel untuk Umum, Bahlil: Syaratnya Masuk Golkar - Berita Nasional - Media Pencerah Bangsa",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPbEFEVGNzS2dTY0NXb2d3eUloZFdMakFBZnZwN2JYdXpLMC00eFk0RHYtMUNobXpkRFR6Wk1FTnlzQkJJMXZsNXlUZlBpVGtWbEVrVkxlcGo5ZUd1ZGJmTkllYWhtek8wVEt2Vm9MMW84d2pNLTRVUVhpcmZmWmxNaFFCZ3Y3M3MtQ3BHYURXVkk5Ni1HRlI4RzQ5OVRzQTNCT0ZZczlLaTdYYy1uMXBhakpXUlZlWHJ0?oc=5,Berita Nasional - Media Pencerah Bangsa,Netral,0.9985197186470032,netral,golkar buka lapang padel bahlil syarat masuk golkar berita nasional media cerah bangsa
UNIQLO FITFEST 2025 Kembali Hadir! Ada Lapangan Padel Pertama di GBK hingga Kelas Olahraga Keluarga - Obsessionnews.com,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQeHJZTW9HV25rQzA0X3VaZ0NyV1NlZTJMeTJCR2VLVy16Z3VpU3B0aWZ0X3JrVW9OQW55dHE3aXVaQnpnd0l5YVpBeks4VG5jNTAyTnBYdHlqUmUtU1ZvMG42QXhjZFhJbmJSVjRBY2xWeVR0VFZQb2VDUlBwSmlHOE83RmFMZDdxaDBXdWxFTGh2QzBmc3QtalV6aFVjUHF3WTZlb3BZRFRWc2N0SGcwR2taSkMzWG1fTVZLb0xSYU1RWnd5a3NxbDN1R1VYb3p2blgyb2pMV3h5YnNL?oc=5,Obsessionnews.com,Positif,0.7229438424110413,netral,uniqlo fitfest 2025 hadir lapang padel gbk kelas olahraga keluarga obsessionnews com
"Dikenai Pajak 10%, Lapangan Padel Masih Jadi Rebutan",https://news.detik.com/berita/d-8018334/dikenai-pajak-10-lapangan-padel-masih-jadi-rebutan,Detik.com,Netral,0.9998651742935181,netral,bijak sambut usaha lapang padel jakarta milik padel pro indonesia kemang giorgio soemarno laku pajak hibur 10 dampak signifikan bisnis pasal hitung pajak antisipasi masuk harga sewa lapang wajar padel kena pajak hibur unsur hibur sisi bisnis demand pengaruh giorgio terang jumat 18 7 2025 padel pro indonesia operasi jakarta 2024 akar dubai delapan arena padel kelola giorgio enam lapang terima rata 100 mesan sistem reservasi digital aplikasi courtside mudah guna mes lapang latih tarif sewa padel pro variasi 350 jam off-peak 10 00-16 00 wib peak pagi pekan capai 450 harga cakup pajak hibur kalkulasi pajak sesuai harga pajak terap giorgio nilai kena pajak adil sektor olahraga futsal tenis gym kena pajak alami kendala administrasi operasional giorgio apresiasi dukung bapenda jakarta paham sistem lapor pajak harap taat bayar pajak dana bangun jakarta dukung fasilitas olahraga sehat giorgio padel respons positif hadir sisi guna arti main padel rutin main minggu aku sedia lapang batas harga sewa relatif surut minat main pajak hibur sah padel olahraga tenis squash arti turut tarif lapang banding lurus kualitas fasilitas lokasi strategis lapang padel jakarta harga sewa lapang padel cari lapang padel kosong jakarta susah arti harap perintah transparan guna dana pajak sektor olahraga masyarakat rasa manfaat langsung bangun fasilitas olahraga publik rata akd akd
Legislator minta Dinas Citata DKI tak gegabah tertibkan lapangan padel - ANTARA News,https://news.google.com/rss/articles/CBMisgFBVV95cUxPT01WdEVfZVNnZElfRVRRMEpOOE0tNjJqUHJrbUlGTEFuWTg2Z1FXSEF3ZmNUczQyTGxZYWJzV1ZJZ05ZQnVRRWo2OFM0ZFk1eTJFSXNuOTBPWi11RF9QWlVUTzRXOEZ5NkU3djJLYmcxZVNhd0tQQktiTTN3NVpNWU1vcDdiMEI1dGVxOExxZ3ROcjdpdlFoWmRjckxSWmtxMkgzVFdwbnlkRE9lZF90Qi1n0gG0AUFVX3lxTE85M2lNREw2Z2dNSWF2clc2dzg5Q1RERjNmcVQ5V0lYUzNBd3lGNi0yMEJqTGJlNHNoSWVJVFUtUEMyRU1lOFRoYlQ1ei1wQnNRQlVka3BsdEF2LUdSX0ZGZkU0RlBRR19jQjM3dHo5NXlPVnZxdXR2T3FIRHRqSHhiSDk5WXFQYWNEU3Ryb294WTJKaV9rZVBJajRoNWlTd29FTkZPVk8xX1pkdkpCdkFlWnhSQg?oc=5,ANTARA News,Netral,0.9996218681335449,netral,legislator dinas citata dki gegabah tertib lapang padel news
"Oro Padel Hadir di Kota Tegal, Lapangan Pertama dengan Pelatih Bersertifikat - ketik.com",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPbk80aDV1TGJCcDQtZEl0azdhVldTQXl0c05ZM2M5NXhGLW05bVlFNmZMaWxseVJEZjBIMy1TM1FkR2M0ZEhIa2FHbjM4WThhQ0lMT3pZT21JZUdia1pFT0NKUDJtS3g3dXFvanlYZ2xWNEJIdER5TVMzUDMtWl94TGNiWlFCU0otdUlqR0o4RkhFcVJ3QjdxdjV4SmhYUVptUGJFX1JNZjk3Z9IBngFBVV95cUxObDdZMzRxNjRVR0N0TlZEanhObFE4QVhrdzhLakc0TmtiaFhaSktxaGtxWlQ1OWJGNC14amRrdV9qNE14WWRxdEppWXpmV1lOSFJpQ2RqOXBiQ2g4UXNEUmdySlJGZVhucENZREpMblZlelBWeTZYcVY5UEI2TTFfMVc0cnd1YUI2VTIwUzlYeW01Y1JpV3VNdjBuaG9idw?oc=5,ketik.com,Positif,0.6930188536643982,netral,oro padel hadir tegal lapang latih sertifikat ketik com
Aturan Lapangan Padel di Permukiman Diperketat - detikNews,https://news.google.com/rss/articles/CBMikwFBVV95cUxPa2o2TXBCN1ZjLUZZRVhSOFlNNHhKaGNmd25sdm1iMWhnUmJCNWxCVzAyVmlkSG9GdlJNZGVELUF6MC0zUEJfS05WRzl6UjBLNU03dHJtVlBkcDJxQmd1eHVDRGtqZEQ2cTMtZ1o2UlpkeFB4bVBaUmhqSzl3YjQtUjlVSGUxWjZmUktiZWgtQnJReDjSAZgBQVVfeXFMT1hzaXpuM0JzVmFObnZiYzVsYkdnRHB4OWM5NGNoUW1nTzFybWY2blFIdkViU0x1MTI5WHozcVQzWGl6RGNkdzh3VlZ4bzVYeDY2OFFfaVQyNDBTVEZlZ3JsYXBjUGdkeHhNRVRlbUFwdG5SXzZOQm5LcE5FMWM2cnE0aFh5aVZNNDJoYTExVWtBbjI3NHIyVlY?oc=5,detikNews,Netral,0.9996457099914551,netral,atur lapang padel mukim ketat detiknews
"Padahal Gajinya Pernah Rp 3,5 M Seminggu, tapi Arjen Robben Kini Banting Setir Jadi Atlet Padel, Ini Alasannya - tvOneNews",https://news.google.com/rss/articles/CBMi3wFBVV95cUxQUUEtelN0eTg5SThuOVlsVlBhQkRTZkJ2YWo0SlA0RmtWeGxyUTNmcnMtR25oQmJWVUJ5dV96eTd1cU9BOHFEUE5YY1o3RVg5ZVduTG9va2xVSWpTV0lGOGhyX1JwcVdORXFaNng5THNYN2t6bGxWOGRCQUxnX3BibUpENGFMc2UwMFNRTlFLeEMtY2M2SUxYU01GMWFGWTBYaHJkejBQelRJY2Q2V2lYcjRYVUdZZzFTRTB1OVdjT0YzMGNIajRaMkVLdDFrQUtpOWFVY1UwbGIxaW9MWEpJ0gHkAUFVX3lxTE5jeVdRNVZzX1VBbDVJXzRaVVNBMklpd2tBcDFTc0FZTFdfcjhyblk4NkVmS3NaNVJGX1BCV1NWOFlSb1c3QVFOREctLXczUHR4eWFhbHVrRXZBel9kT2VMWUlUVWd6RTdSOXU4WnM2ZnRjZjVGQkduLXFoaGZWRUlRcy12THc5UlNwU1c3Mm5NRW5zLU5YOFdiSXppZGlwR0MtSkNOWUVDZ2tDUW4wZ09vdXNaRnFNSWF4ZXhHU0dNQjJEZjktU2l1R0hIS3A1MHI3NVJhdnFGM3VMVUFKalFKM2w5cg?oc=5,tvOneNews,Negatif,0.9995614886283875,netral,gaji 3 5 minggu arjen robben banting setir atlet padel alas
"Cara Booking Lapangan Padel, Mudah dan Anti Ribet - Bloomberg Technoz",https://news.google.com/rss/articles/CBMioAFBVV95cUxQTzhnSmhUOU9Od082emJldDVsTS1XRVA1Tk5YOTNtS0duOUIyNXVJTHBvQVNNZDAyN29WUmNnZWFGUFFvZFNpZGFSUU96QTRwLXBpYXdTRUpjU3czRXVYLWRxR1RWR1BWaEFKVTdfcGhZV0FxOHp3b2tTSjU2QmpkREVGNU5zbVJjUUJyekZ5b1hnV194Mlo1M0IxaVEtZmlG?oc=5,Bloomberg Technoz,Netral,0.9998241066932678,netral,booking lapang padel anti ribet bloomberg technoz
"Main Padel Sekarang Murah, Ini Harga Sewa Lapangan per Jam di 2025!",https://sport.detik.com/sportstyle/d-8177435/main-padel-sekarang-murah-ini-harga-sewa-lapangan-per-jam-di-2025,Detik.com,Netral,0.9406238794326782,netral,lapang padel sebar lokasi iring tenar olahraga kalang masyarakat sewa lapang padel harga variasi sesuai fasilitas lokasi main harga sewa lapang padel simak dasar telusur jumat 11 7 2025 tarif sewa lapang padel jakarta jakarta variasi rp250 rp500 ivan wijaya co-founder komunitas padel jakarta rich padel tarif sewa lapang padel capai ratus range-nya rp185 rp230 gantung lapang game mainin ivan lansir detikhealth jumat 11 25 nilai mahal olahraga padel gari latih tangkas padel social game mana main tambah relasi networking bal gemar padel lokasi lapang padel bal tarif sewa lapang variasi lansir detikbali lokasi main padel tarif sewa beda lokasi babakan kubu canggu kabupaten bandung tarif sewa rp520 lokasi canggu robok sanur dungu ubud tarif sewa rp50 lokasi raya sayan tarif sewa rp120 lokasi danau poso no 58 denpasar tarif sewa rp400 lokasi teuku umar barat denpasar tarif sewa rp350 lokasi dukuh indah umalas robok tarif sewa rp500 lokasi raya robok minyak tarif sewa rp400 daftar harga main padel bal kisar tarif sewa lapang laku rp50-rp500 kisar harga sewa lapang padel bandung simak daftar main lansir detikjabar lokasi karang layung 6 tarif sewa rp275 lokasi gunung kareumbi 3 tarif sewa rp300 lokasi sentra dago pakar raya mekar saluyu tarif sewa rp300 lokasi soekarno-hatta 287 tarif sewa rp250ribu lokasi teuku umar 7 tarif sewa rp250 lokasi arjuna 46 tarif sewa rp250 dasar daftar tarif sewa lapang bandung kisar rp250 rp300 variasi harga sesuai lengkap fasilitas layan sedia -- tulis salamah harahap serta magang
Gede Widiade Gelar Syukuran Pembangunan Lapangan Padel di L’Avenue - g-sports.id,https://news.google.com/rss/articles/CBMingFBVV95cUxNVzZNSUVMY1Vhc2YwOENVclkycjMtTE9UckFuME9Kd1NKMTBrU09ZVmhjc3dEQ18wUlA5VFN1YU4yWUstZUQxNTRtdE5VZVcwWjZjMjAteVpRMFd3TlBpWUlXYXAybGxKWWRkVmpJYndtQi1kVFRBRnZiTDc5b29HOHlNM01lN1lIMkg4UE14aWpuWEFkalJjcVUyQzlldw?oc=5,g-sports.id,Netral,0.997426450252533,netral,gede widiade gelar syukur bangun lapang padel avenue g-sports id
"Tak Sesuai PBG dan Caplok Sempadan, Proyek Lapangan Padel di Keputih Disemprit SP3 - memorandum.disway.id - Memorandum.co.id",https://news.google.com/rss/articles/CBMiywFBVV95cUxPdUdOSTBrWUMzNllXNjFxMzlGZUdtMFFvNVEzVkc4QXJHM0tGSnNVbUl4Z1lyNnZWRWkxYkx6eXpzOTR3clRTS0lOSks0dmFMVC1LUkFZUkJEWTIxS2ttM3l3VG1fdW43LTQxRGhqc3dVTzBLQjJiSTRNN0ZMakIwNjVaTlZLd29VMzdPVkpMRDNad0J4OXB1ZmI1ODNRaFRpSWhKdmJYSUthQThWWVEyVlB1anlMcFh6Qm5ueU54MDZpblRHS3hGRkxOVdIBvgFBVV95cUxQVm9qbmVBdURQbktRekZxRlpVaUdWTWItajNDMzhLTmRWNHdjTGVWbXhQTHduUWh6SDZuTVIxT2Z1Y1FXZ21uNUpzZ2lyNzZKRzhQd1BGYlM3MUlmN3hkUWwwMktzUWlrTkRyc3AwMTVMNHkyTjZqUS1YbEhWbGJ1cnMzYlFhWHdzaU5ZN2J5WGt4TGx1X3NTLTcwM2lscV81M2dhUktfMnpHS2plcnBpWmtVelozVEN6WDhDWUx3?oc=5,Memorandum.co.id,Negatif,0.9949327111244202,netral,pbg caplok sempadan proyek lapang padel putih semprit sp3 memorandum disway id memorandum co id
"Industri Padel Terpuruk, Banyak Lapangan yang Tutup dan Berubah Jadi Gudang - VIVA.co.id",https://news.google.com/rss/articles/CBMisgFBVV95cUxQZGN0NjRpLU40b0ZFS1NuN1Zub1d6clJCcUNrbFRrV0RTSHRyeDY5LVpkZGNYWlhMNU1kZ0VJMkxiUFRtaWlEU0swN2pIZXZCaW9iTHdzUUQ1dGdCRm9MRzJNUVdGQmhBeTVRd0gtY1Q2bDF3SkNMZVFlbGlVWTY0VnpBZDFWVUVTa2g4NnA4M0V2enI2cUlpTEVYTXhwRnVaUEJtRUxkdF9GbzVWOUVad3Z30gG3AUFVX3lxTE5DbV9fMDhlWFAwN1JRa0dGb204anBmRGduU3I2OWhpclQzam5MMUZ5cGZXV3F6dUd2ZlZ4NHVJekRlbV9TNDZWNHNYUV9Ld204WlZpV3ZocTV1ZTRBekhocnJOVkZ2NVpKUzZYbUxfdUtpa1hsbmM1ZUdVNjEwa1VHZzhCdnFoT29VMlNHMzctSXdyWEE5QUpkZmRVUjNXSnZQakdJX3lNUnk5U2t2M2c5NFQ2VzRPRQ?oc=5,VIVA.co.id,Negatif,0.9998008608818054,negatif,industri padel puruk lapang tutup ubah gudang viva co id
Padelan Seru Bareng WHY! Padel: Banjarmasin Makin Menyala di Green Garden!,https://www.detik.com/community-connect/d-8395347/padelan-seru-bareng-why-padel-banjarmasin-makin-menyala-di-green-garden,Detik.com,Positif,0.9998712539672852,positif,banjarmasin rabu pagi 4 3 green garden padel court dadak pecah komunitas why padel aja beres ngadain sesi mabar rutin tensi bener-bener panas tetep penuh tawa mulai 9 pagi 12 siang 2 court langsung hajar habis 7 pair fix partner udah adu taktik matahari banjar semangat anak why padel nggak kendor intens happy mabar nggak main pakai format mexicano tennis score bayangin aja poin asa harga banget strategi volley chiquita bener-bener uji emang rutin ngadain mabar banjar intensitas sengaja bikin pedes biar skill seru tetep asik tuh kalang masuk nggak sekat ajar udah pro enjoy bareng member why padel fasilitas kelas wahid green gardenmainnya udah pro lapang oke green garden padel court pilih emang tempat layak standar main juara kualitas karpet kaca bikin pede ngejar bola sudut lapang plus fasilitas lengkap banget abis capek rally langsung santai seru bikin nagihbukan why padel nama olahraga nggak nyari keringat nyari saudara vibe komunitas dapet banget semangatin canda pinggir lapang diskusi raket bareng banjarmasin ken ngerasain gimana seru main padel komunitas suportif tetep challenging yuk gabung mabar rutin
